"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-22",,,"0.03","0.0","0.0","57","38","38",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-23",,,"0.00","0.0","0.0","60","37","47",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-24",,,"0.00","0.0","0.0","75","47","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-25",,,"0.00","0.0","0.0","64","40","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-26",,,"0.00","0.0","0.0","62","40","47",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-27",,,"0.00","0.0","0.0","69","46","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-28",,,"0.00","0.0","0.0","56","43","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-29",,,"0.00","0.0","0.0","69","42","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-30",,,"0.00","0.0","0.0","79","59","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-10-31",,,"0.00","0.0","0.0","75","50","51",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-01",,,"0.00","0.0","0.0","76","50","61",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-02",,,"0.00","0.0","0.0","81","60","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-03",,,"0.06","0.0","0.0","80","59","64",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-04",,,"0.00","0.0","0.0","68","47","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-05",,,"0.00","0.0","0.0","61","39","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-06",,,"0.00","0.0","0.0","63","36","40",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-07",,,"0.00","0.0","0.0","67","40","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-08",,,"0.00","0.0","0.0","70","47","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-09",,,"0.04","0.0","0.0","63","43","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-10",,,"0.00","0.0","0.0","57","38","38",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-11",,,"0.00","0.0","0.0","61","38","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-12",,,"0.00","0.0","0.0","61","38","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-13",,,"0.00","0.0","0.0","52","29","30",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-14",,,"0.00","0.0","0.0","59","30","33",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-15",,,"0.00","0.0","0.0","60","31","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-16",,,"0.00","0.0","0.0","64","41","42",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-17",,,"0.00","0.0","0.0","64","42","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-18",,,"0.00","0.0","0.0","76","48","60",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-19",,,"0.90","0.0","0.0","75","37","37",,"    1",,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-20",,,"0.00","0.0","0.0","38","24","24",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-21",,,"0.00","0.0","0.0","39","23","23",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-22",,,"0.00","0.0","0.0","44","23","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-23",,,"0.03","0.0","0.0","47","31","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-24",,,"0.71","0.0","0.0","50","31","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-25",,,"0.00","0.0","0.0","42","37","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-26",,,"0.00","0.0","0.0","40","36","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-27",,,"0.00","0.0","0.0","47","32","32",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-28",,,"0.02","0.0","0.0","48","31","46",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-29",,,"1.42","0.0","0.0","52","45","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-11-30",,,"0.00","0.0","0.0","61","45","45",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-01",,,"0.00","0.0","0.0","52","36","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-02",,,"0.00","0.0","0.0","41","33","34",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-03",,,"0.00","0.0","0.0","41","33","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-04",,,"0.00","0.0","0.0","42","33","35",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-05",,,"0.20","0.0","0.0","42","33","33",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-06",,,"0.04","0.0","0.0","42","33","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-07",,,"0.03","0.0","0.0","42","26","28",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-08",,,"0.00","0.0","0.0","36","21","22",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-09",,,"0.00","0.0","0.0","27","19","20",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-10",,,"0.00","0.0","0.0","31","19","24",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-11",,,"0.00","0.0","0.0","31","19","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-12",,,"0.20","0.0","0.0","39","31","34",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-13",,,"0.07","0.0","0.0","34","26","30",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-14",,,"0.20","1.6","2.0","32","7","9",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-15",,,"0.00","0.0","1.0","24","5","6",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-16",,,"0.00","0.0","1.0","15","4","15",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-17",,,"0.19","0.0","0.0","34","15","32","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-18",,,"0.00","0.0","0.0","35","17","17",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-19",,,"0.02","0.0","0.0","18","2","2",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-20",,,"0.00","0.0","0.0","20","1","14",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-21",,,"0.00","0.0","0.0","37","13","24",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-22",,,"0.00","0.0","0.0","41","23","32",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-23",,,"0.00","0.0","0.0","42","28","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-24",,,"0.29","0.0","0.0","44","29","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-25",,,"0.00","0.0","0.0","44","35","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-26",,,"0.00","0.0","0.0","63","36","63","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-27",,,"0.62","0.0","0.0","64","31","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-28",,,"0.00","0.0","0.0","41","27","27",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-29",,,"0.00","0.0","0.0","49","27","35",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-30",,,"0.00","0.0","0.0","41","30","30",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2016-12-31",,,"0.00","0.0","0.0","41","28","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-01",,,"0.00","0.0","0.0","47","24","24",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-02",,,"0.00","0.0","0.0","45","24","41","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-03",,,"0.26","0.0","0.0","54","41","52","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-04",,,"0.24","0.0","0.0","53","20","20",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-05",,,"0.03","0.5","1.0","25","16","17",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-06",,,"0.90","0.8","1.0","25","6","7",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-07",,,"0.00","0.0","1.0","11","-1","0",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-08",,,"0.00","0.0","1.0","15","0","3",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-09",,,"0.00","0.0","1.0","21","2","20",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-10",,,"0.00","0.0","0.0","42","20","42",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-11",,,"0.32","0.0","0.0","54","30","33",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-12",,,"0.20","0.0","0.0","64","30","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-13",,,"0.24","0.0","0.0","64","26","26",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-14",,,"0.03","0.0","0.0","32","26","32",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-15",,,"0.31","0.0","0.0","36","31","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-16",,,"0.80","0.0","0.0","37","30","37","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-17",,,"0.43","0.0","0.0","58","37","52","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-18",,,"0.00","0.0","0.0","52","35","35",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-19",,,"0.00","0.0","0.0","39","35","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-20",,,"1.30","0.0","0.0","51","36","51",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-21",,,"0.00","0.0","0.0","54","50","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-22",,,"0.00","0.0","0.0","66","50","50",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-23",,,"0.00","0.0","0.0","58","42","42","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-24",,,"0.00","0.0","0.0","42","37","38","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-25",,,"0.00","0.0","0.0","44","38","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-26",,,"0.00","0.0","0.0","57","34","35",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-27",,,"0.01","0.0","0.0","35","28","29",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-28",,,"0.00","0.0","0.0","34","23","23",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-29",,,"0.00","0.0","0.0","33","23","28",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-30",,,"0.06","0.5","1.0","30","17","18",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-01-31",,,"0.00","0.0","0.0","42","16","39",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-01",,,"0.00","0.0","0.0","44","34","34",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-02",,,"0.00","0.0","0.0","41","24","24",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-03",,,"0.00","0.0","0.0","33","20","20",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-04",,,"0.00","0.0","0.0","30","14","15",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-05",,,"0.00","0.0","0.0","38","15","34",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-06",,,"0.00","0.0","0.0","49","33","35",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-07",,,"0.35","0.0","0.0","61","35","61","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-08",,,"0.08","0.0","0.0","61","32","33",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-09",,,"0.03","0.3","0.0","38","19","19",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-10",,,"0.00","0.0","0.0","26","16","23",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-11",,,"0.00","0.0","0.0","54","23","51",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-12",,,"0.20","0.0","0.0","64","49","49","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-13",,,"0.00","0.0","0.0","55","27","27",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-14",,,"0.00","0.0","0.0","50","26","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-15",,,"0.00","0.0","0.0","53","32","32",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-16",,,"0.00","0.0","0.0","44","29","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-17",,,"0.00","0.0","0.0","49","29","44",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-18",,,"0.00","0.0","0.0","66","44","48",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-19",,,"0.00","0.0","0.0","64","46","46","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-20",,,"0.00","0.0","0.0","62","42","42","    1",,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-21",,,"0.00","0.0","0.0","68","41","54",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-22",,,"0.00","0.0","0.0","62","54","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-23",,,"0.00","0.0","0.0","67","54","55",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-24",,,"0.00","0.0","0.0","69","54","62",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-25",,,"0.02","0.0","0.0","73","31","31",,"    1",,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-26",,,"0.00","0.0","0.0","33","22","22",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-27",,,"0.00","0.0","0.0","48","22","43",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-02-28",,,"0.22","0.0","0.0","51","42","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-01",,,"0.90","0.0","0.0","64","48","51",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-02",,,"0.10","0.0","0.0","55","32","32",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-03",,,"0.00","0.0","0.0","45","25","26",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-04",,,"0.00","0.0","0.0","39","24","30",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-05",,,"0.00","0.0","0.0","53","30","33",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-06",,,"0.02","0.0","0.0","66","32","49",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-07",,,"1.10","0.0","0.0","63","49","53",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-08",,,"0.17","0.0","0.0","56","41","42",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-09",,,"0.00","0.0","0.0","61","41","41",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-10",,,"0.02","0.0","0.0","67","31","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-11",,,"0.00","0.0","0.0","43","25","25",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-12",,,"0.00","0.0","0.0","37","19","19",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-13",,,"0.00","0.0","0.0","38","19","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-14",,,"0.09","0.5","0.0","33","22","22",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-15",,,"0.00","0.0","0.0","33","17","17",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-16",,,"0.00","0.0","0.0","35","16","19",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-17",,,"0.01","0.0","0.0","45","19","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-18",,,"0.02","0.0","0.0","47","36","37",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-19",,,"0.00","0.0","0.0","42","35","36",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-20",,,"0.00","0.0","0.0","54","36","44",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-21",,,"0.08","0.0","0.0","65","40","46",,"    1",,"    1",,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-22",,,"0.00","0.0","0.0","63","31","31",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-23",,,"0.00","0.0","0.0","43","29","29",,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2017-03-24",,,"0.00","0.0","0.0","56","29","54",,,,,,
